Time,c_LO_measured,c_RE_measured,f_PLSP_measured,f_PLSS_measured,f_LO_measured,f_LE_measured,c_PLS_measured,c_LE_measured,c_RaffP_measured,c_RaffS_measured,c_BO_measured,v_LO_control,v_LO_valve,v_LE_control,v_LE_valve,v_LO_state,v_LE_state,process_state,sensor_LO_state,c_LO_sensor,f6_state,c_RE_sensor,ext_efficiency,strip_efficiency,f1_magnitude,f2_magnitude,fault_state
402240,17.18,55.36,251.13,290.38,233.31,209.54,7.01,37.21,0,0.01,0.87,0.58,0.42,0.54,0.54,1,0,1,0,17.1783546520812,0,55.364046002291,1,1,0,0,4
402270,17.11,55.36,248.37,282.59,224.56,206.39,7.1,37.34,0.05,0,0.88,0.58,0.42,0.54,0.54,1,0,1,0,17.1052368085779,0,55.3624946498693,1,1,0,0,4
402300,17.19,55.32,251.51,274.95,233.58,213.22,7.05,37.32,0.03,0,0.9,0.58,0.42,0.54,0.54,1,0,1,0,17.1908481640495,0,55.3221607152629,1,1,0,0,4
402330,17.17,55.38,256.98,290.62,231.6,210.17,7.05,37.25,0,0,0.85,0.6,0.42,0.54,0.54,1,0,1,0,17.1691876510215,0,55.376749397164,1,1,0,0,4
402360,17.12,55.36,257.03,283.16,234.47,209.87,7.04,37.23,0.02,0,0.92,0.59,0.42,0.54,0.54,1,0,1,0,17.1229690590676,0,55.3644411374524,1,1,0,0,4
402390,17.2,55.36,253.11,279.26,233.6,207.14,7.08,37.28,0,0.01,0.86,0.59,0.42,0.54,0.54,1,0,1,0,17.2045769884717,0,55.3645139672932,1,1,0,0,4
402420,17.23,55.3,246.32,290.37,235.09,209.12,7,37.32,0.03,0,0.91,0.59,0.42,0.54,0.54,1,0,1,0,17.225870656846,0,55.2969042656215,1,1,0,0,4
402450,17.17,55.36,252.72,283.24,240.59,211.08,7.06,37.27,0,0.02,0.93,0.59,0.42,0.54,0.54,1,0,1,0,17.1713841805221,0,55.3637582662343,1,1,0,0,4
402480,17.19,55.34,247.87,278.62,230.93,214.5,7.05,37.28,0.01,0,0.82,0.59,0.42,0.54,0.54,1,0,1,0,17.1893820308962,0,55.3384688209737,1,1,0,0,4
402510,17.15,55.3,257.64,290.57,231.08,213.17,7.04,37.3,0.03,0,0.89,0.61,0.42,0.54,0.54,1,0,1,0,17.1489833996854,0,55.2995239130497,1,1,0,0,4
402540,17.17,55.32,246.09,280.78,225.53,212.33,7.1,37.26,0,0.01,0.88,0.6,0.42,0.54,0.54,1,0,1,0,17.1697978547902,0,55.317744801225,1,1,0,0,4
402570,17.14,55.28,260.37,280.36,230.9,211.04,7.04,37.28,0,0.01,0.92,0.61,0.42,0.54,0.54,1,0,1,0,17.1432362558669,0,55.2775625044576,1,1,0,0,4
402600,17.23,55.29,252.75,284.65,233.78,211.27,7.07,37.28,0,0,0.93,0.61,0.42,0.54,0.54,1,0,1,0,17.2331371750613,0,55.2924720591227,1,1,0,0,4
402630,17.16,55.29,248.75,282.52,235.86,216.45,7.11,37.3,0,0,0.89,0.61,0.42,0.54,0.54,1,0,1,0,17.1598137419297,0,55.2939788041899,1,1,0,0,4
402660,17.18,55.3,252.62,291.29,242.18,212.56,7.04,37.32,0.05,0.03,0.93,0.61,0.42,0.54,0.54,1,0,1,0,17.1796629427762,0,55.2978579138992,1,1,0,0,4
402690,17.25,55.35,250.28,288,243.28,216.87,7.06,37.29,0,0.03,0.89,0.61,0.42,0.54,0.54,1,0,1,0,17.2519794285495,0,55.3526699172241,1,1,0,0,4
402720,17.2,55.3,248.4,278.42,236.64,210.03,7.04,37.3,0,0.01,0.92,0.6,0.42,0.54,0.54,1,0,1,0,17.1963706736147,0,55.304598767109,1,1,0,0,4
402750,17.14,55.3,254.97,283.72,231.26,210.61,7.09,37.35,0.02,0.02,0.88,0.62,0.42,0.54,0.54,1,0,1,0,17.1409123929574,0,55.3026789467387,1,1,0,0,4
402780,17.16,55.32,256.66,285.82,244.78,205.17,7.09,37.26,0,0.04,0.91,0.63,0.42,0.54,0.54,1,0,1,0,17.1601772584513,0,55.3229005624956,1,1,0,0,4
402810,17.21,55.34,248.22,282.4,228.26,202.96,7.04,37.25,0,0.01,0.93,0.61,0.42,0.54,0.54,1,0,1,0,17.2115217428767,0,55.3375142067149,1,1,0,0,4
402840,17.19,55.35,249.6,293.19,230.51,213.05,7.07,37.32,0,0,0.88,0.63,0.42,0.55,0.55,1,0,1,0,17.1948102366441,0,55.3468276373029,1,1,0,0,4
402870,17.2,55.25,259.42,290.06,239.49,206.16,7,37.32,0.04,0.03,0.86,0.63,0.42,0.54,0.54,1,0,1,0,17.1970370570843,0,55.2491538052441,1,1,0,0,4
402900,17.28,55.27,259.47,282.52,233.42,217.52,7.02,37.38,0,0.01,0.9,0.63,0.42,0.55,0.55,1,0,1,0,17.2762610224792,0,55.2743821999248,1,1,0,0,4
402930,17.2,55.31,243.98,285.31,235.08,211.98,7.04,37.34,0.03,0,0.92,0.62,0.42,0.55,0.55,1,0,1,0,17.2002753771316,0,55.3140183988792,1,1,0,0,4
402960,17.24,55.33,248.66,291.84,241.54,215.67,7.06,37.35,0,0.03,0.88,0.63,0.42,0.55,0.55,1,0,1,0,17.2369530310297,0,55.3292762812789,1,1,0,0,4
402990,17.19,55.27,254.34,292.05,229.84,218.55,7.03,37.31,0,0,0.9,0.64,0.42,0.54,0.54,1,0,1,0,17.1862358039641,0,55.2737219343922,1,1,0,0,4
403020,17.26,55.34,257.95,281.58,244.78,214.91,7.08,37.34,0,0.01,0.9,0.64,0.42,0.55,0.55,1,0,1,0,17.2602672649429,0,55.340970398157,1,1,0,0,4
403050,17.17,55.32,247.66,295.72,235.53,214.99,7.01,37.31,0,0.03,0.9,0.64,0.42,0.55,0.55,1,0,1,0,17.1654003064357,0,55.3160836247933,1,1,0,0,4
403080,17.2,55.26,257.85,277.56,225.46,219.4,7.09,37.36,0,0,0.9,0.64,0.42,0.55,0.55,1,0,1,0,17.1953656729436,0,55.257981273645,1,1,0,0,4
403110,17.19,55.24,259.86,287.68,235.85,209.46,7.06,37.3,0.06,0.01,0.91,0.65,0.42,0.54,0.54,1,0,1,0,17.1926946009773,0,55.24418942691,1,1,0,0,4
403140,17.19,55.27,265.02,290.76,238.59,212.98,7.06,37.33,0,0.05,0.97,0.66,0.42,0.55,0.55,1,0,1,0,17.1899841552159,0,55.2720342667552,1,1,0,0,4
403170,17.19,55.33,251.8,287.5,231.51,214.54,7.06,37.34,0.01,0,0.88,0.65,0.42,0.55,0.55,1,0,1,0,17.1905746568091,0,55.3313459467798,1,1,0,0,4
403200,17.2,55.29,249.69,285.3,235.57,217.18,7.09,37.37,0,0,0.89,0.65,0.42,0.55,0.55,1,0,1,0,17.1983161461935,0,55.2948125113384,1,1,0,0,4
403230,17.18,55.32,248.45,289.95,238.81,210.05,7.03,37.34,0.05,0.02,0.9,0.65,0.42,0.55,0.55,1,0,1,0,17.1752358187446,0,55.3159719479671,1,1,0,0,4
403260,17.21,55.29,252.42,284.69,235.29,216.1,7.02,37.35,0.02,0.03,0.89,0.65,0.42,0.55,0.55,1,0,1,0,17.2085880358531,0,55.2923325179481,1,1,0,0,4
403290,17.2,55.28,260.79,281.82,230.15,205.28,7.03,37.33,0.05,0.08,0.87,0.66,0.42,0.55,0.55,1,0,1,0,17.1980865597532,0,55.2769274635563,1,1,0,0,4
403320,17.18,55.21,254.44,284.63,242.58,214.68,7.03,37.37,0.01,0.03,0.89,0.66,0.42,0.55,0.55,1,0,1,0,17.1841744810747,0,55.2093370783253,1,1,0,0,4
403350,17.23,55.28,252.21,284.22,236.8,213.51,7.06,37.37,0.04,0.06,0.87,0.66,0.42,0.55,0.55,1,0,1,0,17.234306600314,0,55.2786994916507,1,1,0,0,4
403380,17.18,55.28,253.04,289.52,238.88,220.8,7.03,37.41,0,0.03,0.89,0.66,0.42,0.55,0.55,1,0,1,0,17.1809578177934,0,55.2797033408579,1,1,0,0,4
403410,17.21,55.27,245.2,287.97,236.14,207.46,7.06,37.36,0.03,0,0.88,0.66,0.42,0.55,0.55,1,0,1,0,17.2094486436105,0,55.2705219763685,1,1,0,0,4
403440,17.14,55.24,252.8,289.5,240.89,218.89,7.01,37.33,0,0.05,0.89,0.66,0.42,0.55,0.55,1,0,1,0,17.1409108857242,0,55.2370001870826,1,1,0,0,4
403470,17.21,55.26,257.51,290.96,227.17,210.67,7.04,37.35,0,0.05,0.9,0.67,0.42,0.55,0.55,1,0,1,0,17.2067299661185,0,55.2559906123621,1,1,0,0,4
403500,17.23,55.28,239.99,292.63,229.66,215.49,7.06,37.41,0.04,0,0.91,0.66,0.42,0.55,0.55,1,0,1,0,17.2297217321484,0,55.2838938431449,1,1,0,0,4
403530,17.19,55.24,255.11,289.62,238.45,211.38,7.08,37.37,0,0.03,0.88,0.68,0.42,0.55,0.55,1,0,1,0,17.1886963730229,0,55.2411023057744,1,1,0,0,4
403560,17.24,55.31,252.63,287.66,236.95,210.87,7.1,37.3,0.01,0.01,0.9,0.68,0.42,0.55,0.55,1,0,1,0,17.2422245918413,0,55.305563479534,1,1,0,0,4
403590,17.21,55.28,258.53,284.1,230.3,214.03,7.06,37.38,0,0.01,0.88,0.68,0.42,0.55,0.55,1,0,1,0,17.2109877983326,0,55.2836839495934,1,1,0,0,4
403620,17.19,55.22,256.17,282.18,232.94,217.26,7.05,37.42,0.01,0.02,0.94,0.68,0.42,0.55,0.55,1,0,1,0,17.1916456349952,0,55.2187193457572,1,1,0,0,4
403650,17.2,55.24,243.86,279.82,237.94,212,7.06,37.39,0.02,0,0.94,0.67,0.42,0.55,0.55,1,0,1,0,17.2037057167629,0,55.2361446101434,1,1,0,0,4
403680,17.2,55.27,253.6,290.74,226.26,217.4,7.09,37.37,0,0,0.88,0.69,0.42,0.55,0.55,1,0,1,0,17.2019307794603,0,55.2740822982894,1,1,0,0,4
403710,17.27,55.21,256.71,288.72,226.76,221.23,7.04,37.38,0.01,0.03,0.92,0.69,0.42,0.55,0.55,1,0,1,0,17.2735624629731,0,55.2091970976117,1,1,0,0,4
403740,17.21,55.31,253.08,286.96,240.5,217.1,7.07,37.45,0,0.05,0.96,0.69,0.42,0.55,0.55,1,0,1,0,17.2114723467783,0,55.3061914779327,1,1,0,0,4
403770,17.23,55.23,257.28,287.37,239.77,215.12,7.05,37.39,0.06,0.02,0.91,0.69,0.42,0.55,0.55,1,0,1,0,17.2340401155868,0,55.2346751483549,1,1,0,0,4
403800,17.17,55.2,252.16,287.32,240.5,213.9,7.06,37.39,0,0,0.83,0.69,0.42,0.55,0.55,1,0,1,0,17.1728036807599,0,55.1990323198543,1,1,0,0,4
403830,17.21,55.24,252.77,293.7,233.08,215.74,7.03,37.36,0.01,0,0.89,0.7,0.42,0.55,0.55,1,0,1,0,17.2117112825462,0,55.2376041140177,1,1,0,0,4
403860,17.22,55.21,257.79,289.15,235.01,215.43,7.05,37.46,0.04,0.01,0.84,0.7,0.42,0.55,0.55,1,0,1,0,17.2175013044614,0,55.2114762217995,1,1,0,0,4
403890,17.17,55.25,262.58,285.79,221.65,216.88,7.08,37.4,0.01,0.02,0.89,0.71,0.42,0.55,0.55,1,0,1,0,17.1726269954712,0,55.2477203851963,1,1,0,0,4
403920,17.2,55.24,254.23,291.24,235.15,215.49,7.11,37.47,0,0.04,0.92,0.71,0.42,0.55,0.55,1,0,1,0,17.2013592250421,0,55.2405475918508,1,1,0,0,4
403950,17.23,55.26,249.35,292.99,222.82,217.12,7.07,37.41,0,0.04,0.92,0.7,0.42,0.55,0.55,1,0,1,0,17.2264029183371,0,55.2634736718894,1,1,0,0,4
403980,17.23,55.2,251.56,287.19,236.64,217.6,7.05,37.42,0.03,0.05,0.95,0.7,0.42,0.55,0.55,1,0,1,0,17.2293787805629,0,55.198289602563,1,1,0,0,4
404010,17.22,55.26,250.66,293.85,233.27,213.84,7.07,37.44,0,0,0.85,0.71,0.42,0.55,0.55,1,0,1,0,17.2242344892658,0,55.2624836265975,1,1,0,0,4
404040,17.2,55.21,251.05,297.43,236.27,217.4,7.01,37.42,0.06,0.01,0.84,0.71,0.42,0.55,0.55,1,0,1,0,17.1951781217158,0,55.2056452156089,1,1,0,0,4
404070,17.25,55.27,254.93,291.24,245.8,217.89,7.08,37.4,0.04,0.01,0.9,0.72,0.42,0.55,0.55,1,0,1,0,17.2460336467995,0,55.2733074023682,1,1,0,0,4
404100,17.25,55.22,249.72,285.34,233.6,218.4,7.03,37.44,0.03,0.04,0.88,0.71,0.42,0.55,0.55,1,0,1,0,17.2467683153804,0,55.2182561977291,1,1,0,0,4
404130,17.24,55.24,253.29,284.29,242.82,213.18,7.04,37.45,0,0.01,0.89,0.71,0.42,0.55,0.55,1,0,1,0,17.2388032872395,0,55.2420232897144,1,1,0,0,4
404160,17.26,55.23,248.65,287.98,234.29,216.38,7.07,37.44,0.02,0,0.91,0.71,0.42,0.55,0.55,1,0,1,0,17.2610548480648,0,55.2261356682185,1,1,0,0,4
404190,17.21,55.27,257.56,283.53,236.35,214.08,7,37.4,0,0,0.92,0.72,0.42,0.55,0.55,1,0,1,0,17.214027774136,0,55.2674398044885,1,1,0,0,4
404220,17.28,55.22,259.45,283.75,237.57,217.59,7.03,37.42,0.03,0.02,0.92,0.72,0.42,0.55,0.55,1,0,1,0,17.2832849737321,0,55.2153407307911,1,1,0,0,4
404250,17.19,55.3,246.99,279.25,238.78,216.28,7.01,37.42,0.01,0.02,0.88,0.71,0.42,0.55,0.55,1,0,1,0,17.1936259685823,0,55.3031552047601,1,1,0,0,4
404280,17.2,55.22,257.53,287.89,241.82,216.43,7.02,37.45,0,0.03,0.88,0.73,0.42,0.55,0.55,1,0,1,0,17.1999475556747,0,55.2214924061968,1,1,0,0,4
404310,17.28,55.22,258.21,281.55,240.97,213.25,7.02,37.44,0.01,0.02,0.85,0.73,0.42,0.55,0.55,1,0,1,0,17.2764257912786,0,55.2164508349018,1,1,0,0,4
404340,17.19,55.19,250.77,285.75,236.06,212.31,7.06,37.42,0,0,0.88,0.73,0.42,0.55,0.55,1,0,1,0,17.1925838540871,0,55.1949463960989,1,1,0,0,4
404370,17.15,55.18,253.96,287.21,231.56,213.1,7.09,37.49,0.01,0.05,0.91,0.74,0.42,0.55,0.55,1,0,1,0,17.1522132668612,0,55.176679108505,1,1,0,0,4
404400,17.22,55.12,264.86,292.58,227.27,214.94,7.06,37.47,0,0.05,0.91,0.75,0.42,0.55,0.55,1,0,1,0,17.217722308074,0,55.1245258071517,1,1,0,0,4
404430,17.16,55.2,260.45,288.95,235.52,215.79,7.05,37.47,0,0.06,0.93,0.74,0.42,0.55,0.55,1,0,1,0,17.1601541800217,0,55.2049924061423,1,1,0,0,4
404460,17.19,55.15,253.32,297.28,239.67,212.27,7.05,37.39,0.02,0.09,0.83,0.75,0.42,0.55,0.55,1,0,1,0,17.1899040676401,0,55.1546557505165,1,1,0,0,4
404490,17.22,55.21,257.29,291.31,235.94,216.75,7.05,37.47,0.01,0.02,0.84,0.75,0.42,0.55,0.55,1,0,1,0,17.2204701405128,0,55.2125268709557,1,1,0,0,4
404520,17.26,55.25,262.5,289.64,228.76,215.65,7.03,37.47,0.01,0,0.87,0.75,0.42,0.55,0.55,1,0,1,0,17.2562006521807,0,55.254344992398,1,1,0,0,4
404550,17.22,55.24,242.72,287,236.83,214.44,7.07,37.48,0,0.02,0.9,0.73,0.42,0.55,0.55,1,0,1,0,17.2166839696403,0,55.2362459399063,1,1,0,0,4
404580,17.23,55.21,242.18,293.76,232.03,213.19,6.96,37.46,0.02,0.01,0.89,0.73,0.42,0.55,0.55,1,0,1,0,17.2295684825015,0,55.2086654110895,1,1,0,0,4
404610,17.23,55.21,249.56,295.03,226.07,219.61,7.03,37.46,0.03,0,0.91,0.75,0.42,0.55,0.55,1,0,1,0,17.2327696614336,0,55.2142287224621,1,1,0,0,4
404640,17.22,55.21,257.19,290.55,242.48,212.38,7.05,37.43,0,0,0.95,0.76,0.42,0.55,0.55,1,0,1,0,17.2224013791229,0,55.211563983626,1,1,0,0,4
404670,17.2,55.12,248.36,279.07,234.59,216.58,7.04,37.47,0,0,0.89,0.74,0.42,0.55,0.55,1,0,1,0,17.1964889755202,0,55.122749916975,1,1,0,0,4
404700,17.24,55.19,252.04,275.56,234.02,215.57,7,37.46,0.01,0,0.85,0.74,0.42,0.55,0.55,1,0,1,0,17.2391093963362,0,55.1944755446352,1,1,0,0,4
404730,17.24,55.16,250.81,289.07,234.62,215.85,7.09,37.45,0.06,0,0.82,0.76,0.42,0.55,0.55,1,0,1,0,17.2359848250974,0,55.1553963051641,1,1,0,0,4
404760,17.26,55.24,259.36,286.08,236.1,215.7,7.04,37.44,0.03,0.02,0.86,0.76,0.42,0.55,0.55,1,0,1,0,17.2552014322194,0,55.2429086820064,1,1,0,0,4
404790,17.23,55.08,244.84,288.88,239.45,211.62,7.03,37.5,0.03,0.02,0.81,0.75,0.42,0.55,0.55,1,0,1,0,17.2282981318575,0,55.0786480910779,1,1,0,0,4
404820,17.2,55.21,254.48,278.41,232.55,216.01,7,37.49,0.01,0.01,0.9,0.75,0.42,0.55,0.55,1,0,1,0,17.2016398839202,0,55.2128751539833,1,1,0,0,4
404850,17.26,55.25,254.76,285.2,230.44,220.98,6.95,37.43,0.07,0.01,0.89,0.76,0.42,0.55,0.55,1,0,1,0,17.2559568501962,0,55.252481000975,1,1,0,0,4
404880,17.23,55.22,257.64,283.41,237.05,214.68,7.04,37.51,0,0,0.94,0.77,0.42,0.56,0.56,1,0,1,0,17.2323434202652,0,55.2162952958761,1,1,0,0,4
404910,17.25,55.17,243.91,291.63,244.34,217.85,7.03,37.52,0.01,0,0.91,0.76,0.42,0.56,0.56,1,0,1,0,17.2483498852912,0,55.1687396514113,1,1,0,0,4
404940,17.22,55.22,245.29,291.19,230.22,216.58,6.96,37.5,0.01,0,0.9,0.76,0.42,0.56,0.56,1,0,1,0,17.2233314361162,0,55.2204904471178,1,1,0,0,4
404970,17.17,55.27,247.86,303.75,228.85,219.18,7.02,37.47,0,0.03,0.85,0.78,0.42,0.55,0.55,1,0,1,0,17.1721815855682,0,55.2723664253321,1,1,0,0,4
405000,17.18,55.17,251.54,286.51,234.96,223.52,7.04,37.5,0,0,0.94,0.77,0.42,0.56,0.56,1,0,1,0,17.1775838683922,0,55.1736477823857,1,1,0,0,4
405030,17.23,55.16,254.83,288.95,229.71,213.14,7.08,37.43,0,0.06,0.86,0.78,0.42,0.55,0.55,1,0,1,0,17.227356594802,0,55.1625747182589,1,1,0,0,4
405060,17.25,55.14,254.6,295.63,228.12,216.53,7.04,37.49,0,0.03,0.91,0.79,0.42,0.55,0.55,1,0,1,0,17.2461080874793,0,55.1409897134432,1,1,0,0,4
405090,17.23,55.16,259.26,290.49,239.71,215.04,7.03,37.48,0.02,0,0.9,0.79,0.42,0.55,0.55,1,0,1,0,17.2276373156906,0,55.1618048382189,1,1,0,0,4
405120,17.19,55.21,256.22,288.9,236.41,214.5,7.03,37.51,0,0,0.91,0.79,0.42,0.56,0.56,1,0,1,0,17.1862126601259,0,55.2059209113107,1,1,0,0,4
405150,17.19,55.26,245.38,283.35,234.99,217.39,7.03,37.52,0,0.02,0.88,0.77,0.42,0.56,0.56,1,0,1,0,17.1876089966796,0,55.2572726183299,1,1,0,0,4
405180,17.24,55.23,252.22,288.29,232.47,219.35,7.02,37.54,0,0,0.88,0.79,0.42,0.56,0.56,1,0,1,0,17.2448865321973,0,55.2274804504573,1,1,0,0,4
405210,17.23,55.18,251.57,295.03,233.96,218.91,7.03,37.39,0,0.05,0.86,0.79,0.42,0.55,0.55,1,0,1,0,17.228271579315,0,55.1838345401471,1,1,0,0,4
405240,17.2,55.12,251.36,289.4,230.69,222.52,7,37.47,0.03,0.02,0.94,0.79,0.42,0.55,0.55,1,0,1,0,17.198863589684,0,55.1161918796299,1,1,0,0,4
405270,17.19,55.12,250.47,279.8,227.75,217.42,6.99,37.53,0.04,0,0.93,0.78,0.42,0.56,0.56,1,0,1,0,17.186890307869,0,55.1246845843788,1,1,0,0,4
405300,17.22,55.1,241.33,289.47,238.57,221.11,7.06,37.51,0,0.01,0.88,0.79,0.42,0.56,0.56,1,0,1,0,17.2183428285767,0,55.1001242503548,1,1,0,0,4
405330,17.22,55.22,256.64,294.87,240.93,218.32,7,37.44,0.03,0.05,0.83,0.8,0.42,0.55,0.55,1,0,1,0,17.2238844984833,0,55.2186857009598,1,1,0,0,4
405360,17.18,55.05,252.92,284.63,233.66,209.62,7.07,37.51,0,0.01,0.89,0.8,0.42,0.56,0.56,1,0,1,0,17.1848727126475,0,55.0490938719216,1,1,0,0,4
405390,17.26,55.17,256.08,288.78,228.5,218.46,7.04,37.47,0,0,0.88,0.81,0.42,0.55,0.55,1,0,1,0,17.264350111332,0,55.1678678818187,1,1,0,0,4
405420,17.25,55.17,255.86,287.8,236.01,219.97,7.05,37.49,0.04,0,0.91,0.81,0.42,0.56,0.56,1,0,1,0,17.2459066851092,0,55.1732452962657,1,1,0,0,4
405450,17.22,55.12,248.39,287.74,233.73,211.49,7.02,37.5,0,0.02,0.85,0.8,0.42,0.56,0.56,1,0,1,0,17.2230036682278,0,55.1227512307169,1,1,0,0,4
405480,17.26,55.13,246.46,288.36,238.94,217.7,7.1,37.53,0,0.01,0.84,0.81,0.42,0.56,0.56,1,0,1,0,17.2559588988559,0,55.1260439955374,1,1,0,0,4
405510,17.21,55.16,246.09,284.69,230.91,213.7,7.05,37.49,0,0,0.85,0.8,0.42,0.56,0.56,1,0,1,0,17.2110870755219,0,55.1586828683852,1,1,0,0,4
405540,17.26,55.11,253.62,289.15,234.88,220.04,7.07,37.54,0,0,0.87,0.82,0.42,0.56,0.56,1,0,1,0,17.2608118707769,0,55.1136258112511,1,1,0,0,4
405570,17.23,55.11,245.9,298.78,236.34,218.85,7.06,37.52,0.01,0,0.9,0.82,0.42,0.56,0.56,1,0,1,0,17.2312050555051,0,55.1131555878231,1,1,0,0,4
405600,17.21,55.17,258.38,284.44,232,210.73,7,37.55,0.01,0.04,0.84,0.82,0.42,0.56,0.56,1,0,1,0,17.2097055575797,0,55.1708254617539,1,1,0,0,4
405630,17.19,55.13,250.68,286.03,238.61,220.88,7.04,37.51,0.02,0,0.84,0.82,0.42,0.56,0.56,1,0,1,0,17.1859250125227,0,55.1254021342533,1,1,0,0,4
405660,17.17,55.11,257.29,293.77,234.49,217,7.01,37.51,0.04,0.02,0.83,0.83,0.42,0.56,0.56,1,0,1,0,17.1691840806056,0,55.1104087571068,1,1,0,0,4
405690,17.21,55.15,248.19,290.72,226.94,212.84,6.99,37.49,0.02,0.03,0.88,0.82,0.42,0.56,0.56,1,0,1,0,17.2118957504766,0,55.1501070114444,1,1,0,0,4
405720,17.15,55.19,247.24,287.83,236.5,217.94,7.02,37.51,0.01,0,0.88,0.82,0.42,0.56,0.56,1,0,1,0,17.1521041450651,0,55.1880013971634,1,1,0,0,4
405750,17.18,55.13,245.03,293.02,237.89,218.55,7,37.53,0.01,0,0.92,0.82,0.42,0.56,0.56,1,0,1,0,17.1808834508084,0,55.1288239151581,1,1,0,0,4
405780,17.23,55.16,251.04,283.79,225.86,215.39,7.02,37.51,0.06,0.03,0.97,0.82,0.42,0.56,0.56,1,0,1,0,17.2326719393363,0,55.1587318153836,1,1,0,0,4
405810,17.24,55.15,252.2,285.18,245.19,220.74,6.96,37.49,0,0.01,0.89,0.82,0.42,0.56,0.56,1,0,1,0,17.2393078337435,0,55.1492470277941,1,1,0,0,4
405840,17.17,55.16,257.66,285.8,222.94,216.27,7,37.52,0.09,0,0.84,0.83,0.42,0.56,0.56,1,0,1,0,17.1684903187186,0,55.1605422469101,1,1,0,0,4
405870,17.2,55.15,249.8,278.44,236.89,219.63,7,37.49,0,0.01,0.97,0.82,0.42,0.56,0.56,1,0,1,0,17.1995916404745,0,55.1512228549525,1,1,0,0,4
405900,17.23,55.14,248.59,284.81,232.14,211.18,6.98,37.5,0.03,0.01,0.9,0.83,0.42,0.56,0.56,1,0,1,0,17.2271371224376,0,55.1357288482859,1,1,0,0,4
405930,17.21,55.19,250.54,295.91,231.47,215.25,7,37.52,0.03,0.03,0.9,0.84,0.42,0.56,0.56,1,0,1,0,17.2149521211352,0,55.1921250981104,1,1,0,0,4
405960,17.25,55.13,257.55,292.94,242.08,215.47,7.03,37.53,0,0.06,0.85,0.85,0.42,0.56,0.56,1,0,1,0,17.2507225099766,0,55.1312723836519,1,1,0,0,4
405990,17.22,55.11,254.22,294.12,240.73,215.68,7,37.53,0,0,0.85,0.85,0.42,0.56,0.56,1,0,1,0,17.2183257375251,0,55.1070933168333,1,1,0,0,4
406020,17.18,55.15,256.83,281.7,231.14,214.99,6.98,37.51,0,0.02,0.91,0.84,0.42,0.56,0.56,1,0,1,0,17.1821894931913,0,55.1490258712332,1,1,0,0,4
406050,17.21,55.04,258.67,291.92,235.09,209.95,6.99,37.57,0,0,0.86,0.85,0.42,0.56,0.56,1,0,1,0,17.2141389713162,0,55.0442168009504,1,1,0,0,4
406080,17.18,55.1,258.16,294.62,231.7,217.11,7,37.54,0.01,0.01,0.85,0.86,0.42,0.56,0.56,1,0,1,0,17.1757103133029,0,55.1015853296136,1,1,0,0,4
406110,17.21,55.2,248.87,291.38,238.18,219.27,6.99,37.6,0.02,0.03,0.9,0.85,0.42,0.56,0.56,1,0,1,0,17.213374171412,0,55.1983670943113,1,1,0,0,4
406140,17.22,55.1,252.3,297.57,236.88,223.34,6.99,37.58,0.04,0.01,0.91,0.86,0.42,0.56,0.56,1,0,1,0,17.2225081370588,0,55.1046541403637,1,1,0,0,4
406170,17.24,55.22,251.51,289.2,232.92,215.53,7.02,37.52,0.01,0,0.9,0.86,0.42,0.56,0.56,1,0,1,0,17.2445106251779,0,55.2209409830389,1,1,0,0,4
406200,17.24,55.13,253.25,288.09,234.63,216.69,7.02,37.54,0,0,0.9,0.86,0.42,0.56,0.56,1,0,1,0,17.2372933346758,0,55.1293323499803,1,1,0,0,4
406230,17.18,55.13,254.12,290.52,241.38,219.04,7.06,37.53,0.04,0.02,0.85,0.87,0.42,0.56,0.56,1,0,1,0,17.1768455030972,0,55.1269620610401,1,1,0,0,4
406260,17.21,55.1,240.02,283.48,233.65,215.49,7.03,37.54,0,0.01,0.87,0.85,0.42,0.56,0.56,1,0,1,0,17.2122811609294,0,55.1026852693239,1,1,0,0,4
406290,17.2,55.05,254.74,287.8,233.95,218,7,37.51,0.04,0,0.9,0.86,0.42,0.56,0.56,1,0,1,0,17.198530779043,0,55.0482443058623,1,1,0,0,4
406320,17.16,55.09,251.11,289.52,228.63,219.56,6.97,37.55,0.04,0,0.86,0.86,0.42,0.56,0.56,1,0,1,0,17.1637334579414,0,55.0940887038306,1,1,0,0,4
406350,17.16,55.14,253.45,284.92,230.15,219.98,6.97,37.55,0,0,0.86,0.86,0.42,0.56,0.56,1,0,1,0,17.1600248886157,0,55.1389621321162,1,1,0,0,4
406380,17.18,55.11,254.47,293,236.04,224.56,7,37.59,0.08,0.01,0.91,0.87,0.42,0.56,0.56,1,0,1,0,17.1760266091552,0,55.1135866249638,1,1,0,0,4
406410,17.19,55.2,251.74,297.92,238.18,217.27,6.98,37.53,0.02,0,0.9,0.87,0.42,0.56,0.56,1,0,1,0,17.1898958221975,0,55.2043652175432,1,1,0,0,4
406440,17.19,55.08,240.64,285.87,232.33,221.02,6.97,37.58,0,0.02,0.87,0.85,0.42,0.56,0.56,1,0,1,0,17.1902676422829,0,55.0791325110839,1,1,0,0,4
406470,17.24,55.11,243.06,280.99,235.09,219.32,6.97,37.57,0,0.02,0.86,0.86,0.42,0.56,0.56,1,0,1,0,17.2410485452764,0,55.1077838778361,1,1,0,0,4
